17648	2
17012	2
11575	2
20512	2
8534	2
22168	2
11025	2
3249	2
7442	2
18802	2
5614	2
2799	2
7896	2
1326	2
2906	2
15629	2
3581	2
8441	2
4557	2
22159	2
3302	2
4204	2
8133	2
7364	2
14127	2
7738	2
8738	2
1403	2
7884	2
2668	2
17647	2
587	2
6825	2
6585	2
19212	2
8755	2
22659	2
5778	2
18341	2
21058	2
19969	2
17872	2
17873	2
12727	2
18060	2
5127	2
1537	2
10907	2
22629	2
2292	2
10799	2
179	2
17806	2
8341	2
7499	2
14538	2
4539	2
3213	2
3362	2
9403	2
9405	2
11818	2
6366	2
8107	2
8069	2
18205	2
20944	2
5026	2
17056	2
17686	2
16638	2
12625	2
17819	2
15465	2
4933	2
4680	2
3447	2
8183	2
18518	2
17891	2
13057	2
18061	2
9347	2
2433	2
3637	2
8073	2
2437	2
8074	2
13655	2
3537	2
7172	2
17513	2
21520	2
8272	2
3234	2
7077	2
7178	2
13101	2
1699	2
21798	2
10074	2
21970	2
6630	2
10505	2
20474	2
78	2
3540	2
14762	2
4917	2
21801	2
7507	2
21622	2
1570	2
10395	2
14539	2
8529	2
16003	2
13650	2
20297	2
11795	2
9104	2
4580	2
21351	2
3603	2
16198	2
4275	2
12970	2
12971	2
3999	2
6572	2
3204	2
13279	2
15463	2
22680	2
2975	2
18512	2
3563	2
20347	2
17011	2
7224	2
6802	2
13334	2
9181	2
9762	2
18945	2
13314	2
821	2
12130	2
4898	2
12868	2
6462	2
3670	2
5027	2
17324	2
5545	2
15819	2
11118	2
11585	2
17509	2
11647	2
11053	2
7435	2
3556	2
18241	2
1634	2
130	2
5159	2
7641	2
13606	2
15554	2
14809	2
22098	2
22735	2
7207	2
11600	2
17606	2
21190	2
10141	3
21046	3
10144	3
21786	3
17345	3
4242	3
22025	3
19693	3
5768	3
10186	3
3454	3
3455	3
1429	3
13149	3
7595	3
5455	3
1286	3
21817	3
12139	3
15825	3
2634	3
19234	3
3897	3
10487	3
2604	3
19889	3
12591	3
15913	3
4251	3
17568	3
18245	3
447	3
11998	3
8865	3
12729	3
10399	3
7334	3
16851	3
1705	3
12688	3
4836	3
4997	3
13496	3
14826	3
2005	3
17569	3
570	3
16608	3
6946	3
3855	3
19913	3
8097	3
6043	3
20836	3
20837	3
22152	3
7535	3
4844	3
10277	4
1789	4
10415	4
14116	4
18198	4
14036	4
1125	4
4619	4
17282	4
6120	4
20404	4
8783	4
20279	4
9224	4
230	4
6620	4
21601	4
2882	4
15646	4
18696	4
18856	4
16963	4
4531	4
8858	4
4547	4
9895	4
16162	4
10764	4
11642	4
13045	4
10741	4
16140	4
204	4
14025	4
22201	4
688	4
14048	4
10722	4
7236	4
22281	4
14559	4
14702	4
13804	4
18028	4
5105	4
22593	4
7047	4
7274	4
2895	4
4294	4
5873	4
13557	4
12804	4
20581	4
4295	4
2755	4
11907	4
9438	4
9794	4
18417	4
18855	4
13252	4
6869	4
7188	4
4190	4
21099	4
14369	4
12693	4
15212	4
14445	4
5999	4
167	4
3671	4
17414	4
18844	4
725	4
20063	4
10299	5
15459	5
8154	5
621	5
3417	5
21561	5
14035	5
17675	5
11986	5
19017	5
7307	5
16841	5
15361	5
5622	5
6642	5
12176	5
9565	5
11919	5
10953	5
4889	5
7805	5
2917	5
20955	5
1440	5
17790	5
16262	5
18362	5
19785	5
10442	5
20761	5
5591	5
16872	5
21704	5
22174	5
6019	5
14748	5
19384	5
13014	5
7521	5
6315	5
20991	5
4972	5
18173	5
3776	5
17222	5
8445	5
6387	5
7877	5
111	5
16410	5
9991	5
5490	5
5252	5
12500	5
16659	5
21995	5
13148	5
16370	5
21998	5
4120	5
4125	5
15582	5
5846	5
14293	5
16060	5
2387	5
2388	5
18402	5
13225	5
1258	5
2288	5
309	5
6791	5
15881	5
21831	5
19359	5
17086	5
9082	5
19849	5
5672	5
9482	5
13633	5
7705	5
2042	5
12002	5
3093	5
14285	5
20887	5
19852	5
17636	5
489	5
3617	5
9243	5
17207	5
18791	5
2528	5
10259	5
11345	5
10553	5
21608	5
3169	5
68	5
20408	5
11719	5
4947	5
9976	5
19769	5
9217	5
183	5
11582	5
14374	5
11625	5
18757	5
6680	5
9878	5
3316	5
10318	5
18731	5
2628	5
10162	5
12620	5
4444	5
20419	5
22042	5
10398	5
9627	5
15467	5
15835	5
5953	5
6355	5
20322	5
22744	5
3446	5
13059	5
19450	5
8838	5
7763	5
7405	5
16741	5
4273	5
20111	5
15700	5
749	5
13954	5
14970	5
16050	5
3630	5
8564	5
5887	5
15574	5
550	5
15662	5
9591	5
14098	5
7573	5
18545	5
6553	5
21581	5
15306	5
14554	5
19980	5
2740	5
11870	5
15971	5
20493	5
1292	5
19989	5
8846	5
17774	5
2640	5
14649	5
16999	5
13474	5
14083	5
17078	5
22065	5
20260	5
8558	5
7826	5
16444	5
2330	5
16854	5
1041	5
4586	5
4666	5
20377	5
16292	5
5934	5
7744	5
12206	5
5588	5
18823	5
17604	5
12318	5
12799	5
5228	5
4002	5
18959	5
18497	5
2257	5
8999	5
7204	5
12710	5
13853	5
9285	5
11913	5
6534	5
3499	5
5918	5
13647	5
701	5
8811	5
9267	5
15078	5
9245	5
18774	5
1122	5
1724	5
1069	5
3619	5
8345	5
15580	5
18804	5
589	5
17445	5
17268	5
563	5
9617	5
19071	5
4175	5
15081	5
17887	5
8994	5
4094	5
11145	5
13620	5
75	5
19136	5
20537	5
18954	5
20423	5
10308	6
14039	6
1784	6
16131	6
14302	6
18115	6
4783	6
11305	6
14263	6
5275	6
1632	6
12520	6
12561	6
18854	6
1526	6
8610	6
18228	6
9978	6
5381	6
5066	6
671	6
10206	6
13646	6
15353	6
3407	6
13927	6
95	6
12954	6
9980	6
17688	6
1824	6
20049	6
3569	6
10927	6
19655	6
15499	6
18984	6
17025	6
7286	6
19323	6
6899	6
10126	6
14590	6
16868	6
10101	6
13998	6
6220	6
1251	6
19699	6
19559	6
448	6
2728	6
16363	6
14443	6
14084	6
5730	6
14274	6
13431	6
22800	6
6776	6
7370	6
2086	6
20823	6
4001	6
9889	6
19393	6
22690	6
6774	6
18092	6
22030	6
17626	6
2769	6
16241	6
12810	6
1682	6
14165	6
12759	6
6551	6
12976	6
19110	6
7827	6
10371	6
20544	6
16522	6
21547	6
15226	6
7243	6
17362	6
11216	6
12980	6
10136	6
8380	6
7850	6
21199	6
7783	6
20947	6
15999	6
5115	6
14906	6
7416	6
7628	6
16362	6
8560	6
5318	6
2444	6
8968	6
13790	6
17146	6
10411	7
18884	7
8626	7
18211	7
9241	7
1073	7
21336	7
4024	7
11012	7
20405	7
4467	7
19815	7
18357	7
6920	7
5586	7
1987	7
12038	7
5543	7
18958	7
7592	7
1988	7
573	7
19159	7
18217	7
631	7
2914	7
1091	7
8370	7
9332	7
14371	7
9747	7
21306	7
1293	7
18297	7
20484	7
16632	7
13544	7
4730	7
1620	7
22140	7
21474	7
14186	7
7993	7
11880	7
13391	7
720	7
12543	7
3827	7
20010	7
14091	7
9750	7
16502	7
21219	7
13343	7
3143	7
14093	7
14715	7
8561	7
4559	7
14596	7
20533	7
16707	7
3068	7
16547	7
13507	7
13897	7
7638	7
12733	7
6262	7
18208	7
11401	7
2301	7
5091	7
18128	7
21748	7
6412	7
2268	7
6060	7
19668	7
7683	7
17098	7
12150	7
529	7
19103	7
16519	7
19485	7
9528	7
15843	7
20877	7
3741	7
18484	7
10467	7
3349	7
16595	7
21597	7
11896	7
7028	7
9641	7
6344	7
17175	7
4055	7
20224	7
5576	7
13576	7
20024	7
13572	7
22217	7
19565	7
21180	7
8553	7
18904	7
513	7
13584	7
8769	7
16291	7
14219	7
12816	7
8699	7
7731	7
2869	7
22110	7
12082	7
17771	7
21391	7
7300	7
3242	7
7807	7
21682	7
11040	7
4945	7
14795	7
8432	7
18880	7
12352	7
13006	7
18454	7
4698	7
8815	7
6676	7
9244	7
3691	7
5871	7
822	7
5258	7
5667	7
4400	7
10705	7
8742	7
1476	7
16435	7
14276	7
5450	7
13371	7
1734	7
9410	7
10217	7
19297	7
4173	7
5488	7
69	7
16788	7
9231	7
18560	7
9859	7
19895	7
20068	7
11713	7
3577	7
22074	7
13376	7
11594	7
418	7
19262	7
5209	7
10414	8
22036	8
16763	8
10386	8
13520	8
1224	8
10343	8
8546	8
3259	8
20336	8
2325	8
6688	8
20963	8
16167	8
2241	8
18380	8
3544	8
20121	8
2421	8
11970	8
8060	8
21959	8
18122	8
18282	8
10396	8
129	8
20688	8
12748	8
8293	8
1923	8
7996	8
19757	8
6318	8
8586	8
10532	8
1081	8
16055	8
4368	8
16565	8
12949	8
15783	8
12426	8
5642	8
7836	8
4551	8
18871	8
3237	8
7323	8
1393	8
21112	8
1176	8
17467	8
20826	8
18104	8
14442	8
21242	8
14666	8
4468	8
18827	8
22144	8
7272	8
10851	8
15071	8
4423	8
6137	8
6135	8
8817	8
7549	8
1530	8
10862	8
1572	8
1767	8
19335	8
7214	8
2180	8
13092	8
7163	8
6275	8
19606	8
11875	8
11992	8
13377	8
4029	8
10145	8
5273	8
21211	8
2630	8
18254	8
9568	8
19595	8
19594	8
13857	8
6420	8
13315	8
14193	8
18632	8
7974	8
13333	8
6488	8
20677	8
14512	8
15487	8
18589	8
5132	8
12541	8
22348	8
8655	8
2100	8
5151	8
17018	8
19872	8
4195	8
22754	8
8439	8
6009	8
13850	8
21623	8
21272	8
10416	9
17430	9
18491	9
3807	9
2840	9
660	9
19694	9
18700	9
22078	9
9037	9
4785	9
17929	9
13365	9
1878	9
18952	9
7102	9
10183	9
3120	9
12528	9
16683	9
8611	9
3088	9
10749	9
16225	9
22185	9
4864	9
6201	9
9270	9
16109	9
19370	9
20901	9
19324	9
18200	9
8538	9
7044	9
2426	9
7967	9
17712	9
342	9
10686	9
9023	9
9022	9
13510	9
14158	9
4873	9
14502	9
6564	9
3036	9
15314	9
14508	9
21477	9
17083	9
20998	9
10594	9
18841	9
18391	9
18638	9
8831	9
16813	9
17326	9
3299	9
15534	9
10272	9
3426	9
2776	9
5420	9
14454	9
15577	9
15433	9
22155	9
14599	9
9225	9
14266	9
14613	9
15029	9
6519	9
13142	9
21500	9
13463	9
7201	9
20088	9
17092	9
6065	9
20496	9
13506	9
14299	9
8841	9
12153	9
13993	9
16892	9
15911	9
21403	9
16485	9
21507	9
15636	9
12992	9
552	9
19445	9
10460	9
20788	9
17832	9
17179	9
3300	9
2122	9
4156	9
12623	9
11257	9
18868	9
13706	9
20669	9
9413	9
436	9
687	9
1004	9
18578	9
1733	9
17258	9
10619	9
22248	9
13903	9
2296	9
3365	9
13194	9
6510	9
21747	9
1931	9
8434	9
14058	9
14914	9
12574	9
123	9
11738	9
17854	9
14927	9
17131	9
16951	9
8316	9
13970	9
9145	9
6937	9
2245	9
4013	9
13244	9
2488	9
13460	9
20611	9
17784	9
4367	9
11691	9
11349	9
9099	9
12306	9
2579	9
10651	10
14385	10
16239	10
19912	10
9324	10
6479	10
21766	10
2204	10
14532	10
5903	10
2911	10
21177	10
15157	10
20028	10
21783	10
12414	10
5460	10
22284	10
18325	10
11236	10
20008	10
14992	10
4877	10
11675	10
13095	10
5307	10
5426	10
15380	10
8606	10
21667	10
272	10
8442	10
19831	10
15107	10
17741	10
2822	10
4009	10
5411	10
6261	10
12293	10
17564	10
9465	10
15828	10
1407	10
16484	10
10260	10
19257	10
17627	10
5009	10
21517	10
14123	10
13947	10
15277	10
6738	10
21328	10
6171	10
1042	10
6236	10
8081	10
1594	10
17584	10
13628	10
8958	10
6504	10
10902	10
2531	10
21635	10
11831	10
14833	10
2885	10
21212	10
1405	10
3200	10
16445	10
8677	10
557	10
20855	10
7568	10
12083	10
14029	10
9826	10
2903	10
3205	10
3011	10
5241	10
15920	10
20933	10
19934	10
11481	10
2146	10
15730	10
4913	10
10637	10
3579	10
495	10
20160	10
10848	11
8424	11
15298	11
8420	11
8421	11
18886	11
228	11
21007	11
18013	11
8984	11
9677	11
7382	11
10459	11
6085	11
21374	11
15369	11
9428	11
12677	11
4904	11
18224	11
1677	11
10305	11
18167	11
20600	11
9062	11
15584	11
3766	11
10841	11
6996	11
4562	11
260	11
22612	11
7040	11
14068	11
8536	11
2316	11
21472	11
14509	11
8979	11
16177	11
16175	11
18390	11
17244	11
5011	11
10333	11
5604	11
10341	11
4282	11
4046	11
8888	11
11031	11
12015	11
13307	11
20696	11
6667	11
799	11
14290	11
5689	11
8802	11
12156	11
18595	11
4962	11
4253	11
14236	11
20875	11
9088	11
6828	11
19604	11
1137	11
21320	11
15405	11
22382	11
4540	11
7905	11
16818	11
21756	11
5572	11
14689	11
14931	11
3096	11
3094	11
11921	11
14954	11
9732	11
18723	11
2610	11
22038	11
4949	11
9535	11
10303	11
2452	11
19919	11
21337	11
19911	11
16230	11
17126	11
254	11
9637	11
11744	11
14732	11
17107	11
858	11
6206	11
6046	11
2683	11
2623	11
21035	11
21229	11
22207	11
16183	11
16830	11
18609	11
13516	11
15396	11
965	11
10842	11
10843	11
10845	11
1023	11
10847	11
21732	11
10849	11
2698	11
22752	11
10188	11
15817	11
7845	11
150	11
19243	11
8366	11
16219	11
10470	11
16828	11
17972	11
9056	11
1199	11
13581	11
14558	11
4692	11
9818	11
9886	11
951	11
6704	11
8849	11
1578	11
22689	11
18520	11
3916	11
17928	11
19728	11
17465	11
19097	11
2347	11
20706	11
9193	11
20570	11
12801	11
8644	11
17317	11
9083	11
17589	11
18948	11
2234	11
5445	11
9929	11
9884	11
8761	11
12162	11
11650	11
9691	11
4607	11
13583	11
7148	11
5798	11
10508	11
9392	11
3949	11
20856	11
20025	11
5304	11
21794	11
1284	11
17973	11
3177	11
10304	11
405	11
11096	12
18210	12
20001	12
2455	12
9129	12
20846	12
4100	12
11547	12
138	12
20134	12
11649	12
11662	12
12400	12
11112	12
3790	12
10629	12
12808	12
22269	12
18381	12
9132	12
1799	12
9130	12
2810	12
22649	12
2580	12
4337	12
19332	12
21134	12
19378	12
7927	12
1318	12
18509	12
5112	12
6718	12
13418	12
15295	12
5413	12
18327	12
16571	12
11069	12
1995	12
7609	12
5185	12
13553	12
20498	12
19032	12
1183	12
6798	12
8409	12
19237	12
2358	12
410	12
6211	12
10494	12
6696	12
377	12
19228	12
10501	12
1324	12
9611	12
15874	12
12986	12
9852	12
22208	12
12424	12
15430	12
20350	12
12583	12
17511	12
5645	12
2627	12
18932	12
12399	12
4512	12
3105	12
3239	12
3061	12
22364	12
19706	12
17314	12
2508	12
5928	12
11608	12
16556	12
6975	12
11959	12
5791	12
20145	12
13940	12
15713	12
2642	12
19557	12
3954	12
385	12
5534	12
16082	12
17427	12
10370	12
20268	12
14525	12
13078	12
20228	12
21196	12
8109	12
6234	12
4855	12
4854	12
4853	12
10630	12
11664	12
4198	12
21808	12
6316	12
9464	12
1016	12
13255	12
8080	12
20838	12
19518	12
7612	12
2978	12
8576	12
13530	12
8505	12
9248	12
12841	12
9128	12
5025	12
1417	12
9103	12
18472	12
6544	12
8381	12
20382	12
22067	12
20316	12
21263	12
7811	12
15569	12
2591	12
16888	12
10485	12
20962	12
11890	12
19540	12
16343	12
5952	12
14191	12
454	12
10492	12
1319	12
831	12
19355	12
4752	12
11190	13
9072	13
21482	13
20486	13
10557	13
5661	13
11227	13
13284	13
13283	13
8786	13
7096	13
3129	13
2848	13
15995	13
11425	13
9508	13
18163	13
6545	13
22283	13
98	13
13290	13
7969	13
13294	13
7842	13
4930	13
4876	13
3321	13
3444	13
13150	13
15434	13
1181	13
7606	13
15598	13
7401	13
5913	13
151	13
19932	13
19814	13
19834	13
235	13
2826	13
17740	13
9386	13
16232	13
6223	13
2383	13
11769	13
1296	13
7476	13
8040	13
22229	13
18302	13
16486	13
15481	13
19446	13
20783	13
22149	13
14088	13
21052	13
4464	13
5222	13
5360	13
6542	13
13702	13
16812	13
13748	13
5875	13
2303	13
7217	13
3536	13
4196	13
5659	13
20312	13
15529	13
21251	13
14968	13
13004	13
4901	13
8171	13
4737	13
13654	13
17173	13
6740	13
20885	13
19165	13
21503	13
10864	13
21023	13
6836	13
6881	13
11193	14
15120	14
12927	14
555	14
12903	14
2862	14
21218	14
21082	14
2809	14
5601	14
14578	14
4108	14
5070	14
12614	14
5135	14
17708	14
13914	14
2785	14
14595	14
15323	14
20236	14
6281	14
524	14
1409	14
3975	14
12334	14
12335	14
16009	14
9624	14
16672	14
18940	14
2762	14
8750	14
2645	14
8144	14
10781	14
10566	14
7622	14
12558	14
19721	14
17396	14
7336	14
11674	14
8896	14
3681	14
6278	14
3015	14
11202	14
947	14
22055	14
12629	14
11777	14
1538	14
20123	14
18964	14
15352	14
7131	14
21192	14
17882	14
18427	14
5362	14
10051	14
20958	14
15411	14
16820	14
2999	14
11195	15
17109	15
4326	15
15706	15
14915	15
9328	15
13195	15
5885	15
13363	15
7672	15
10797	15
5410	15
10904	15
5564	15
17844	15
19129	15
17840	15
3256	15
15365	15
9560	15
10920	15
17292	15
18756	15
20810	15
11280	15
13028	15
13567	15
19030	15
11646	15
19198	15
17114	15
2022	15
207	15
7806	15
4560	15
13222	15
3310	15
8697	15
16218	15
12604	15
14258	15
20517	15
4546	15
1437	15
18680	15
8872	15
8875	15
2898	15
9391	15
11533	15
4812	15
849	15
9887	15
7449	15
6733	15
8992	15
15852	15
7361	15
1109	15
22218	15
19006	15
21713	15
19750	15
8035	15
5882	15
9806	15
4398	15
3993	15
5046	15
643	15
642	15
22102	15
2812	15
507	15
9036	15
8792	15
17122	15
16582	15
16276	15
6105	15
3815	15
1140	16
14856	16
10295	16
14910	16
3406	16
132	16
21890	16
10082	16
17925	16
11058	16
5358	16
19230	16
4149	16
4148	16
16681	16
12175	16
10297	16
8431	16
9065	16
12937	16
5063	16
2850	16
19379	16
22613	16
11275	16
10880	16
10883	16
10116	16
20287	16
6846	16
15216	16
15217	16
9545	16
9903	16
4405	16
12664	16
4133	16
15218	16
928	16
9572	16
18256	16
17243	16
13018	16
17655	16
8230	16
15967	16
15921	16
15922	16
2777	16
17908	16
13360	16
2607	16
8686	16
4652	16
8325	16
8135	16
10120	16
22397	16
15223	16
4289	16
6269	16
10603	16
12689	16
15587	16
7730	16
4963	16
1391	16
1655	16
474	16
13907	16
20924	16
299	16
2609	16
16407	16
13533	16
8451	16
8450	16
5487	16
3312	16
16408	16
16409	16
15334	16
1726	16
18869	16
2572	16
2048	16
14287	16
21920	16
18276	16
18275	16
6833	16
2734	16
18726	16
21040	16
22700	16
11092	16
20632	16
18457	16
6169	16
3311	16
18599	16
19115	16
7091	16
4824	16
4825	16
859	16
10917	16
19761	16
9971	16
2368	16
6049	16
1035	16
1359	16
21955	16
3873	16
1919	16
16180	16
19903	16
3726	16
13806	16
18326	16
1991	16
15311	16
11060	16
4070	16
11149	16
13112	16
9149	16
11864	16
10498	16
6051	16
1164	16
1165	16
13795	16
14870	16
14975	16
22209	16
16356	16
15264	16
926	16
12540	16
14360	16
20391	16
6945	16
14249	16
12512	16
21897	16
14881	16
21891	16
3437	16
15034	16
19231	16
19232	16
19233	16
18132	16
9796	16
21870	16
10173	16
19981	16
12616	16
4500	16
4795	16
5833	16
19121	16
472	16
473	16
18433	16
11332	16
15966	16
21896	16
22195	16
9692	16
13357	16
21471	16
11282	16
11563	16
250	16
2724	16
13587	16
3314	16
14930	16
21673	16
9150	16
4816	16
14872	16
5418	16
14959	16
17683	16
10995	16
21895	16
18987	16
17894	16
16302	16
14958	16
22802	16
12515	16
3733	16
19020	16
6597	16
21852	16
2030	16
6807	16
11571	16
19252	16
1253	16
14841	16
843	16
2549	16
903	16
22172	16
10301	16
1657	16
580	16
21076	16
17766	16
16645	16
12734	16
17781	16
5342	16
5731	16
11056	16
9871	16
18300	16
21618	16
15205	16
16507	16
8036	16
956	16
1141	17
21861	17
20528	17
3519	17
15946	17
17166	17
19692	17
18045	17
18592	17
5563	17
21600	17
22662	17
10187	17
20039	17
13445	17
3123	17
16526	17
12448	17
9977	17
17273	17
16001	17
4987	17
11853	17
9937	17
6686	17
7752	17
21284	17
992	17
6623	17
18207	17
2706	17
8417	17
14665	17
15863	17
3486	17
9028	17
9988	17
6950	17
5331	17
13485	17
15253	17
11905	17
19756	17
13490	17
10801	17
11478	17
13457	17
19085	17
20092	17
10008	17
13546	17
3303	17
8100	17
6267	17
20310	17
7629	17
12115	17
15302	17
21465	17
6029	17
18610	17
11641	17
6189	17
6332	17
22349	17
19190	17
11742	17
446	17
2512	17
18025	17
4629	17
12648	17
6634	17
21055	17
21535	17
4714	17
5248	17
15332	17
3788	17
6465	17
12087	17
10824	17
14286	17
2674	17
12325	17
6032	17
9330	17
874	17
18786	17
2611	17
13751	17
2502	17
14483	17
3615	17
14257	17
6546	17
13668	17
3786	17
20579	17
11502	17
19395	17
6285	17
8885	17
1142	18
15122	18
8078	18
8387	18
2657	18
17477	18
8004	18
14301	18
20779	18
6757	18
3103	18
10100	18
731	18
18269	18
6762	18
2118	18
3636	18
6369	18
22266	18
8903	18
21268	18
14960	18
17111	18
15542	18
10727	18
8771	18
3179	18
9821	18
13725	18
16579	18
20762	18
13921	18
12380	18
11639	18
8932	18
17892	18
7870	18
18519	18
19140	18
22654	18
15740	18
13783	18
17557	18
9269	18
21782	18
14467	18
20717	18
6455	18
1894	18
13189	18
22688	18
6789	18
11365	18
9810	18
21544	18
11222	18
2176	18
3974	18
19665	18
7474	18
12357	18
10932	18
22027	18
18306	18
19191	18
19441	18
19440	18
4193	18
8646	18
22692	18
8580	18
7647	18
13822	18
19689	18
842	18
9809	18
3421	18
12237	18
20188	18
15833	18
3199	18
15834	18
475	18
6370	18
510	18
22254	18
9557	18
8337	18
22293	18
17103	18
3919	18
7165	18
9306	18
18760	18
17792	18
601	18
9842	18
9262	18
3698	18
3528	18
19597	18
6092	18
3969	18
7559	18
2080	18
7017	18
12544	18
15455	18
6021	18
5152	18
5673	18
21424	18
1223	19
17765	19
8749	19
5039	19
3599	19
10292	19
21276	19
19952	19
12638	19
10023	19
8056	19
12372	19
17966	19
3512	19
3854	19
8909	19
8716	19
17276	19
21223	19
4274	19
19330	19
14218	19
16265	19
4034	19
1912	19
12028	19
5308	19
14745	19
20681	19
12109	19
14817	19
22273	19
18514	19
13250	19
13700	19
7950	19
9855	19
5050	19
8526	19
5053	19
5354	19
5412	19
835	19
3106	19
13467	19
6515	19
6064	19
18409	19
17199	19
22346	19
2931	19
6675	19
4798	19
4110	19
16243	19
21516	19
5201	19
5994	19
7467	19
20023	19
16910	19
12513	19
9555	19
11334	19
16438	19
19563	19
2765	19
22090	19
17902	19
16221	19
12932	19
1436	19
8479	19
6395	19
14044	19
1428	19
10264	19
21162	19
2969	19
20195	19
10745	19
17380	19
9767	19
18858	19
9974	19
223	19
9958	19
13599	19
19490	19
19013	19
14357	19
6130	19
21220	19
1985	19
16673	19
10166	19
15345	19
1422	19
18194	19
19126	19
8098	19
137	19
15005	19
6637	19
5491	19
12846	19
19701	19
4432	19
10084	19
4716	19
13666	19
6221	19
10765	19
6646	19
21844	19
12425	19
19193	19
18690	19
15073	19
10231	19
17886	19
12395	20
3822	20
18559	20
22373	20
22542	20
5677	20
8214	20
12879	20
12878	20
10450	20
12983	20
66	20
5495	20
12967	20
17386	20
17385	20
18934	20
12695	20
16689	20
18933	20
12562	20
20036	20
4672	20
15026	20
12279	20
2407	20
10939	20
12171	20
9468	20
19437	20
21809	20
16674	20
14972	20
21694	20
300	20
11950	20
18340	20
22538	20
17713	20
12706	20
15502	20
9486	20
3471	20
20042	20
18209	20
8164	20
21986	20
19381	20
21979	20
8186	20
14725	20
18929	20
10931	20
16114	20
20580	20
22277	20
5811	20
22696	20
12168	20
3264	20
18098	20
22384	20
22630	20
12834	20
14775	20
22116	20
21353	20
2013	20
4809	20
20095	20
7697	20
10503	20
17533	20
18478	20
18906	20
13382	20
14987	20
20481	20
2114	20
7611	20
2960	20
12575	20
8211	20
19166	20
2673	20
19879	20
1753	20
18712	20
3033	20
5188	20
9706	20
14843	20
6721	20
14861	20
22176	20
10115	20
15342	20
16869	20
2873	20
4999	20
4176	20
14366	20
