68;3;8.3501
69;3;8.5727
70;3;8.4937
71;3;8.2811
72;3;8.0405
73;3;8.3828
74;3;8.3666
75;3;8.827
76;3;8.31
77;3;8.8297
78;3;8.4662
79;3;8.1217
80;3;8.4177
5;4;8.4032
6;4;8.4442
7;4;10.254
8;4;7.8358
9;4;8.4688
10;4;8.3848
11;4;7.947
12;4;7.8476
13;4;7.9921
14;4;7.863
15;4;7.8432
16;4;7.9008
17;4;7.8229
18;4;8.012
19;4;8.8008
20;4;8.7537
21;4;8.9856
22;4;8.8329
23;4;9.3167
24;4;9.1938
25;4;9.2198
26;4;7.6391
27;4;8.4275
28;4;8.4374
29;4;8.7506
30;4;8.2557
31;4;8.4595
32;4;8.186
33;4;8.4004
34;4;8.6746
35;4;8.474
36;4;8.3405
37;4;8.0833
38;4;8.4439
39;4;7.9664
40;4;9.5241
41;4;9.4553
42;4;8.9876
43;4;8.8851
44;4;8.2325
45;4;8.8061
46;4;8.6811
47;4;8.7384
48;4;8.829
49;4;8.8813
50;4;8.3696
51;4;8.2736
52;4;7.7403
53;4;8.0397
54;4;7.8773
55;4;8.0894
56;4;8.1602
57;4;8.4448
58;4;8.6602
59;4;8.6879
60;4;8.3005
61;4;8.2288
62;4;8.6543
63;4;6.8259
64;4;8.8053
65;4;8.4847
66;4;10.325
67;4;8.8832
68;4;8.0573
69;4;8.5336
70;4;8.8977
71;4;8.0588
72;4;8.1805
73;4;8.3035
74;4;8.3023
75;4;8.713
76;4;8.7147
77;4;8.8781
78;4;8.4343
79;4;8.494
80;4;8.8826
6;5;8.2913
7;5;10.209
8;5;8.0291
9;5;8.3136
10;5;7.924
11;5;7.6453
12;5;8.1973
13;5;7.9823
14;5;8.1572
15;5;8.1492
16;5;8.6128
17;5;8.2936
18;5;8.3923
19;5;8.2143
20;5;8.1461
21;5;8.373
22;5;8.153
23;5;8.6502
24;5;8.6144
25;5;8.5115
26;5;7.4474
27;5;8.3035
28;5;8.2947
29;5;8.4153
30;5;7.7812
31;5;8.2928
32;5;8.0429
33;5;8.2386
34;5;7.7318
35;5;8.3067
36;5;8.2499
37;5;8.0745
38;5;8.3288
39;5;7.3706
40;5;9.3982
41;5;9.2828
42;5;8.3529
43;5;8.22
44;5;7.6713
45;5;8.2578
46;5;8.0167
47;5;8.2081
48;5;8.3329
49;5;8.1836
50;5;8.0582
51;5;8.5004
52;5;7.9952
53;5;8.4731
54;5;7.7802
55;5;7.9935
56;5;8.0366
57;5;8.6763
58;5;8.4595
59;5;7.9867
60;5;8.5913
61;5;8.5871
62;5;8.5452
63;5;8.4487
64;5;8.1851
65;5;8.1555
66;5;10.035
67;5;8.53
68;5;8.0925
69;5;8.2939
70;5;8.4092
71;5;8.0787
72;5;8.1532
73;5;7.9012
74;5;8.2
75;5;8.6731
76;5;8.7009
77;5;8.6285
78;5;8.1262
79;5;8.3248
80;5;8.4702
7;6;10.336
8;6;7.9285
9;6;8.5052
10;6;8.3595
11;6;7.9504
12;6;8.1727
13;6;8.253
14;6;8.1483
15;6;8.0192
16;6;8.6997
17;6;8.494
18;6;8.5717
19;6;8.3048
20;6;8.3125
21;6;8.3988
22;6;8.172
23;6;8.4471
24;6;8.2925
25;6;8.4147
26;6;7.4867
27;6;8.6569
28;6;8.6885
29;6;8.7574
30;6;8.2023
31;6;8.3801
32;6;8.23
33;6;8.2251
34;6;8.3071
35;6;8.5856
36;6;8.3916
37;6;8.455
38;6;8.381
39;6;7.8621
40;6;9.5755
41;6;9.5685
42;6;8.688
43;6;8.4129
44;6;8.047
45;6;8.1325
46;6;8.2281
47;6;8.4733
48;6;8.3873
49;6;8.3788
50;6;8.4613
51;6;8.5925
52;6;8.2014
53;6;8.5992
54;6;7.9458
55;6;8.2127
56;6;8.0868
57;6;8.1843
58;6;8.2705
59;6;8.337
60;6;8.3288
61;6;8.6497
62;6;8.6446
63;6;8.6312
64;6;7.7691
65;6;8.3857
66;6;10.427
67;6;8.737
68;6;8.3867
69;6;8.241
70;6;8.0834
71;6;8.4131
72;6;7.8748
73;6;8.4871
74;6;8.4725
75;6;8.6276
76;6;8.3552
77;6;8.9136
78;6;8.2967
79;6;8.5068
80;6;8.6252
8;7;10.288
9;7;10.367
10;7;10.324
11;7;10.212
12;7;10.253
13;7;10.21
14;7;10.387
15;7;10.241
16;7;10.618
17;7;10.432
18;7;10.563
19;7;10.512
20;7;10.322
21;7;10.592
22;7;10.465
23;7;10.696
24;7;10.701
25;7;10.531
26;7;9.9449
27;7;10.211
28;7;10.243
29;7;10.477
30;7;10.345
31;7;10.315
32;7;10.308
33;7;10.26
34;7;10.655
35;7;10.24
36;7;10.168
37;7;10.356
38;7;10.394
39;7;10.178
40;7;10.642
41;7;10.387
42;7;10.565
43;7;10.374
44;7;10.498
45;7;10.588
46;7;10.469
47;7;10.542
48;7;10.382
49;7;10.494
50;7;10.266
51;7;10.307
52;7;10.292
53;7;10.531
54;7;10.206
55;7;10.455
56;7;10.455
57;7;10.506
58;7;10.154
59;7;10.505
60;7;10.442
61;7;10.43
62;7;10.611
63;7;10.216
64;7;10.119
65;7;10.458
66;7;9.4316
67;7;9.9483
68;7;9.9836
69;7;10.292
70;7;10.345
71;7;10.171
72;7;10.443
73;7;10.045
74;7;10.296
75;7;10.469
76;7;10.548
77;7;10.252
78;7;10.501
79;7;10.588
80;7;10.517
9;8;8.0088
10;8;7.2128
11;8;7.8131
12;8;8.0561
13;8;8.1984
14;8;7.844
15;8;7.6222
16;8;8.3491
17;8;8.1534
18;8;8.2592
19;8;8.266
20;8;8.505
21;8;8.5577
22;8;8.6142
23;8;8.8037
24;8;8.6655
25;8;8.7796
26;8;7.0632
27;8;8.0598
28;8;8.0263
29;8;8.3389
30;8;7.9059
31;8;8.0744
32;8;7.8625
33;8;7.8788
34;8;8.0936
35;8;8.0487
36;8;7.8407
37;8;8.2865
38;8;8.3107
39;8;7.486
40;8;9.2751
41;8;9.2344
42;8;8.6715
43;8;8.6045
44;8;7.545
45;8;8.3132
46;8;8.3337
47;8;8.4218
48;8;8.5595
49;8;8.5271
50;8;8.1241
51;8;8.1506
52;8;8.1163
53;8;8.1468
54;8;7.7428
55;8;8.0581
56;8;7.8088
57;8;8.1772
58;8;8.2861
59;8;8.1793
60;8;8.397
61;8;7.8733
62;8;8.6206
63;8;8.1114
64;8;8.4513
65;8;7.5589
66;8;10.221
67;8;8.5648
68;8;7.9903
69;8;7.777
70;8;8.4715
71;8;7.649
72;8;7.4842
73;8;7.9012
74;8;7.7742
75;8;8.2413
76;8;8.6146
77;8;8.8109
78;8;7.4411
79;8;8.3263
80;8;8.5328
10;9;8.1371
11;9;7.8496
12;9;7.9147
13;9;8.0363
14;9;7.8366
15;9;7.8638
16;9;8.6846
17;9;8.2258
18;9;8.4258
19;9;8.4826
20;9;8.5437
21;9;8.7433
22;9;8.6302
23;9;8.7209
24;9;8.7618
25;9;8.9051
26;9;7.6634
27;9;8.4681
28;9;8.4909
29;9;8.6809
30;9;8.1236
31;9;8.5412
32;9;8.3877
33;9;8.1235
34;9;8.0844
35;9;8.5209
36;9;8.3411
37;9;8.2073
38;9;8.2378
39;9;7.9966
40;9;9.4902
41;9;9.274
42;9;8.7385
43;9;8.8918
44;9;8.3447
45;9;8.7202
46;9;8.5722
47;9;8.7001
48;9;8.653
49;9;8.6419
50;9;8.4738
51;9;8.4686
52;9;7.9094
53;9;8.1412
54;9;7.8547
55;9;7.8797
56;9;8.1209
57;9;8.4037
58;9;8.5613
59;9;8.5712
60;9;8.5015
61;9;7.8083
62;9;8.5057
63;9;8.2428
64;9;8.6396
65;9;8.1055
66;9;10.255
67;9;8.4909
68;9;8.0118
69;9;7.9996
70;9;8.5015
71;9;7.8792
72;9;8.119
73;9;7.5211
74;9;6.9018
75;9;7.1926
76;9;8.7951
77;9;8.7007
78;9;8.2918
79;9;8.3832
80;9;8.5858
11;10;7.8919
12;10;7.9401
13;10;8.053
14;10;8.0873
15;10;7.6896
16;10;8.3327
17;10;8.1096
18;10;8.129
19;10;8.263
20;10;8.5819
21;10;8.5389
22;10;8.5864
23;10;8.8903
24;10;8.7947
25;10;8.855
26;10;7.3035
27;10;7.9899
28;10;8.0084
29;10;8.2759
30;10;7.9317
31;10;8.0777
32;10;7.9637
33;10;8.1411
34;10;7.9132
35;10;8.176
36;10;7.9349
37;10;8.3299
38;10;7.9661
39;10;7.3874
40;10;9.4252
41;10;9.1449
42;10;8.5669
43;10;8.5109
44;10;7.6757
45;10;8.6593
46;10;8.3261
47;10;8.4223
48;10;8.422
49;10;8.5835
50;10;8.1993
51;10;8.3337
52;10;7.887
53;10;8.1099
54;10;7.6198
55;10;7.7486
56;10;8.0952
57;10;8.3816
58;10;8.4345
59;10;8.1218
60;10;8.4802
61;10;8.3219
62;10;8.5102
63;10;8.3131
64;10;8.5653
65;10;7.5589
66;10;10.221
67;10;8.6541
68;10;7.9116
69;10;7.5229
70;10;8.6148
71;10;7.7735
72;10;7.6696
73;10;7.8398
74;10;7.8461
75;10;8.1909
76;10;8.7434
77;10;8.7188
78;10;7.7108
79;10;8.3059
80;10;8.5869
12;11;7.2879
13;11;7.3104
14;11;7.5792
15;11;6.8652
16;11;7.9514
17;11;7.4177
18;11;7.7788
19;11;8.2667
20;11;8.1518
21;11;8.4958
22;11;8.4337
23;11;8.5535
24;11;8.5365
25;11;8.6343
26;11;7.2664
27;11;8.1367
28;11;8.1445
29;11;8.4304
30;11;7.7912
31;11;8.2401
32;11;8.0686
33;11;7.7991
34;11;7.8227
35;11;8.3315
36;11;8.124
37;11;7.7086
38;11;7.5802
39;11;7.5361
40;11;9.3937
41;11;9.1802
42;11;8.4498
43;11;8.271
44;11;7.8883
45;11;8.4773
46;11;8.2127
47;11;8.3822
48;11;8.155
49;11;8.445
50;11;8.0488
51;11;7.9462
52;11;7.2201
53;11;7.9027
54;11;7.2354
55;11;7.1386
56;11;7.2364
57;11;7.9801
58;11;8.1352
59;11;8.016
60;11;8.1336
61;11;7.939
62;11;8.0201
63;11;7.7943
64;11;8.0925
65;11;8.0989
66;11;10.022
67;11;8.3608
68;11;7.7664
69;11;7.8634
70;11;8.1715
71;11;7.7404
72;11;7.8667
73;11;7.7761
74;11;7.6418
75;11;7.9996
76;11;8.2874
77;11;8.602
78;11;8.1781
79;11;7.8674
80;11;8.2114
13;12;7.1605
14;12;7.3307
15;12;7.1993
16;12;7.7805
17;12;7.019
18;12;8.0158
19;12;8.4325
20;12;8.3998
21;12;8.6379
22;12;8.6247
23;12;8.6523
24;12;8.5913
25;12;8.6175
26;12;7.5616
27;12;8.0212
28;12;8.0245
29;12;8.4277
30;12;7.8393
31;12;8.328
32;12;8.0946
33;12;7.8513
34;12;7.9931
35;12;8.2523
36;12;8.054
37;12;8.1306
38;12;7.8316
39;12;7.575
40;12;9.2311
41;12;9.128
42;12;8.7253
43;12;8.5792
44;12;7.9741
45;12;8.5453
46;12;8.3569
47;12;8.619
48;12;8.3422
49;12;8.5994
50;12;8.1664
51;12;8.0739
52;12;7.0714
53;12;7.3698
54;12;7.0929
55;12;7.372
56;12;7.652
57;12;8.0104
58;12;8.3971
59;12;8.2047
60;12;8.2643
61;12;8.0459
62;12;8.152
63;12;7.7355
64;12;8.3733
65;12;7.9256
66;12;10.208
67;12;8.4922
68;12;7.9363
69;12;7.9875
70;12;8.2909
71;12;7.7792
72;12;7.9211
73;12;7.8818
74;12;7.8977
75;12;8.1919
76;12;8.5024
77;12;8.7657
78;12;8.1695
79;12;8.0567
80;12;8.382
14;13;7.1335
15;13;7.4148
16;13;7.9179
17;13;6.972
18;13;8.0175
19;13;8.5433
20;13;8.4427
21;13;8.6476
22;13;8.474
23;13;8.7051
24;13;8.6715
25;13;8.552
26;13;7.5795
27;13;8.237
28;13;8.2756
29;13;8.5471
30;13;7.7142
31;13;8.5276
32;13;8.3762
33;13;8.0449
34;13;8.0413
35;13;8.4712
36;13;8.2851
37;13;7.9406
38;13;8.0456
39;13;7.744
40;13;9.278
41;13;9.2021
42;13;8.7417
43;13;8.6412
44;13;7.9141
45;13;8.7324
46;13;8.3789
47;13;8.4366
48;13;8.439
49;13;8.6369
50;13;8.2657
51;13;8.1283
52;13;6.9483
53;13;7.4603
54;13;7.1761
55;13;7.6121
56;13;7.8412
57;13;8.1592
58;13;8.503
59;13;8.3695
60;13;8.2994
61;13;8.2329
62;13;8.1823
63;13;8.012
64;13;8.2728
65;13;8.0747
66;13;10.198
67;13;8.5594
68;13;8.1605
69;13;8.1088
70;13;8.5366
71;13;8.1164
72;13;8.0992
73;13;8.0089
74;13;7.9077
75;13;8.1841
76;13;8.457
77;13;8.7252
78;13;8.256
79;13;8.0819
80;13;8.5347
15;14;7.4485
16;14;8.0515
17;14;7.5113
18;14;7.9756
19;14;8.5949
20;14;8.6235
21;14;8.8325
22;14;8.7622
23;14;8.8671
24;14;8.7765
25;14;8.8529
26;14;7.7523
27;14;8.4443
28;14;8.4466
29;14;8.4341
30;14;8.1244
31;14;8.5775
32;14;8.3398
33;14;8.0822
34;14;7.9862
35;14;8.4347
36;14;8.24
37;14;7.8142
38;14;8.1133
39;14;7.691
40;14;9.3432
41;14;9.3261
42;14;8.8902
43;14;8.7074
44;14;8.0199
45;14;8.6786
46;14;8.5332
47;14;8.8142
48;14;8.6624
49;14;8.7332
50;14;8.1999
51;14;8.1824
52;14;7.2886
53;14;7.8179
54;14;7.4185
55;14;7.7006
56;14;7.7273
57;14;8.2839
58;14;8.2949
59;14;8.4367
60;14;8.1418
61;14;8.0243
62;14;8.4734
63;14;7.9215
64;14;8.4907
65;14;7.9734
66;14;10.265
67;14;8.6979
68;14;7.9438
69;14;8.2116
70;14;8.4971
71;14;8.0328
72;14;7.822
73;14;7.9865
74;14;7.8997
75;14;8.1391
76;14;8.5894
77;14;8.9
78;14;8.2885
79;14;8.3594
80;14;8.6492
16;15;8.0077
17;15;7.4583
18;15;7.6557
19;15;8.2459
20;15;8.3507
21;15;8.548
22;15;8.6404
23;15;8.6239
24;15;8.5889
25;15;8.644
26;15;7.412
27;15;7.9908
28;15;8.0604
29;15;8.3111
30;15;7.7308
31;15;8.2626
32;15;8.0226
33;15;7.8227
34;15;8.0283
35;15;8.2189
36;15;8.0211
37;15;7.9253
38;15;7.7264
39;15;7.4087
40;15;9.2783
41;15;9.021
42;15;8.6387
43;15;8.4401
44;15;7.5937
45;15;8.5314
46;15;8.3164
47;15;8.3589
48;15;8.2375
49;15;8.5239
50;15;8.1741
51;15;7.8597
52;15;7.2769
53;15;7.7506
54;15;7.3201
55;15;7.4196
56;15;7.4535
57;15;7.8518
58;15;8.2503
59;15;8.142
60;15;8.0491
61;15;7.7214
62;15;8.0618
63;15;7.7043
64;15;8.2275
65;15;7.8812
66;15;10.189
67;15;8.5359
68;15;7.7565
69;15;7.7954
70;15;8.2734
71;15;7.9438
72;15;7.6173
73;15;7.9566
74;15;7.7325
75;15;8.021
76;15;8.3159
77;15;8.7394
78;15;8.0097
79;15;7.8945
80;15;8.2993
17;16;7.9632
18;16;7.8114
19;16;8.6891
20;16;8.952
21;16;9.0621
22;16;9.0398
23;16;9.1532
24;16;9.1281
25;16;9.0776
26;16;7.8596
27;16;8.4845
28;16;8.4833
29;16;8.8628
30;16;8.391
31;16;8.7042
32;16;8.503
33;16;8.4943
34;16;8.355
35;16;8.6709
36;16;8.4758
37;16;8.3536
38;16;8.3993
39;16;7.9012
40;16;9.4448
41;16;9.2338
42;16;9.0377
43;16;8.8297
44;16;8.5206
45;16;8.9477
46;16;8.7907
47;16;8.8743
48;16;8.9979
49;16;9.0307
50;16;8.3115
51;16;8.4427
52;16;7.8182
53;16;7.9126
54;16;7.6253
55;16;7.9134
56;16;8.211
57;16;8.1776
58;16;8.9669
59;16;8.8925
60;16;8.4306
61;16;8.6968
62;16;8.4433
63;16;8.2887
64;16;8.7126
65;16;8.6302
66;16;10.45
67;16;9.0085
68;16;8.5662
69;16;8.6035
70;16;9.0246
71;16;8.0793
72;16;8.146
73;16;8.4503
74;16;8.4047
75;16;8.6906
76;16;8.7514
77;16;9.1169
78;16;8.5854
79;16;8.448
80;16;8.9946
18;17;7.9121
19;17;8.6645
20;17;8.5227
21;17;8.7916
22;17;8.753
23;17;8.9019
24;17;8.8449
25;17;8.8887
26;17;7.7976
27;17;8.3156
28;17;8.3517
29;17;8.4898
30;17;7.7184
31;17;8.4855
32;17;8.2957
33;17;7.9749
34;17;8.3412
35;17;8.5439
36;17;8.3289
37;17;8.0968
38;17;8.0786
39;17;7.7137
40;17;9.5551
41;17;9.5108
42;17;8.9552
43;17;8.5986
44;17;8.096
45;17;8.8015
46;17;8.5161
47;17;8.7941
48;17;8.4531
49;17;8.7314
50;17;8.2281
51;17;7.953
52;17;7.057
53;17;7.7237
54;17;7.3729
55;17;7.5354
56;17;7.8915
57;17;8.2095
58;17;8.5027
59;17;8.2633
60;17;8.3755
61;17;8.1995
62;17;8.3736
63;17;7.6976
64;17;8.572
65;17;8.3093
66;17;10.313
67;17;8.6709
68;17;8.1751
69;17;8.2116
70;17;8.6659
71;17;8.0956
72;17;8.0702
73;17;8.0302
74;17;7.9123
75;17;8.4219
76;17;8.8585
77;17;8.8297
78;17;8.4178
79;17;8.2177
80;17;8.5578
19;18;8.57
20;18;8.6624
21;18;8.6801
22;18;8.8824
23;18;8.9824
24;18;8.9742
25;18;8.9825
26;18;7.7329
27;18;8.6187
28;18;8.6012
29;18;8.9397
30;18;8.4318
31;18;8.6414
32;18;8.3531
33;18;8.409
34;18;8.4714
35;18;8.5968
36;18;8.4957
37;18;8.2962
38;18;8.2654
39;18;7.7181
40;18;9.5612
41;18;9.4202
42;18;9.0153
43;18;8.7755
44;18;8.2015
45;18;8.894
46;18;8.6488
47;18;8.7813
48;18;8.7824
49;18;8.8622
50;18;8.4175
51;18;8.357
52;18;7.9246
53;18;8.1922
54;18;7.553
55;18;8.0038
56;18;8.1006
57;18;8.3219
58;18;8.7126
59;18;8.4711
60;18;8.3775
61;18;8.5666
62;18;8.6435
63;18;8.3504
64;18;8.4871
65;18;8.582
66;18;10.208
67;18;8.9113
68;18;8.4176
69;18;8.5016
70;18;8.6705
71;18;8.4149
72;18;8.0329
73;18;8.2666
74;18;8.3192
75;18;8.8375
76;18;8.7475
77;18;9.0352
78;18;8.5066
79;18;8.3873
80;18;8.6822
20;19;6.0737
21;19;6.2567
22;19;6.9793
23;19;6.9665
24;19;7.0878
25;19;7.089
26;19;7.4851
27;19;8.5011
28;19;8.5194
29;19;8.5584
30;19;7.8005
31;19;8.4264
32;19;8.3481
33;19;8.3656
34;19;8.1544
35;19;8.2435
36;19;8.0654
37;19;8.0869
38;19;8.5901
39;19;7.8384
40;19;9.3245
41;19;9.0878
42;19;7.4666
43;19;7.4073
44;19;7.9911
45;19;7.0177
46;19;6.9369
47;19;6.6589
48;19;7.1882
49;19;7.3422
50;19;8.1413
51;19;8.7195
52;19;8.3801
53;19;8.5033
54;19;8.119
55;19;8.4623
56;19;8.4933
57;19;8.4087
58;19;8.7207
59;19;7.3385
60;19;8.7199
61;19;8.6011
62;19;8.7494
63;19;8.6894
64;19;8.0041
65;19;8.4604
66;19;10.256
67;19;8.6962
68;19;8.4678
69;19;8.478
70;19;6.6774
71;19;8.4594
72;19;8.2442
73;19;8.4248
74;19;8.4332
75;19;8.7999
76;19;8.8117
77;19;9.0029
78;19;8.5471
79;19;8.5482
80;19;7.4493
21;20;6.2641
22;20;6.7353
23;20;7.4028
24;20;7.5153
25;20;7.4487
26;20;7.768
27;20;8.6518
28;20;8.6527
29;20;8.7863
30;20;7.8994
31;20;8.6464
32;20;8.4347
33;20;8.5047
34;20;8.2653
35;20;8.4187
36;20;8.2961
37;20;8.1957
38;20;8.4902
39;20;7.9017
40;20;9.6087
41;20;9.2735
42;20;7.2827
43;20;7.262
44;20;8.1955
45;20;6.9053
46;20;6.6872
47;20;6.9073
48;20;7.1755
49;20;6.9576
50;20;8.3866
51;20;8.629
52;20;8.1297
53;20;8.7341
54;20;8.183
55;20;8.5529
56;20;8.6039
57;20;8.7116
58;20;8.7718
59;20;7.5418
60;20;8.7756
61;20;8.8722
62;20;8.7256
63;20;8.6947
64;20;8.2137
65;20;8.6393
66;20;10.378
67;20;8.7754
68;20;8.5081
69;20;8.4906
70;20;6.9048
71;20;8.6306
72;20;8.5067
73;20;8.3105
74;20;8.4917
75;20;8.8644
76;20;8.8545
77;20;8.8193
78;20;8.7925
79;20;8.5976
80;20;7.4123
22;21;6.5874
23;21;7.2699
24;21;7.346
25;21;7.2089
26;21;7.7954
27;21;8.6886
28;21;8.6959
29;21;8.731
30;21;7.9445
31;21;8.713
32;21;8.4455
33;21;8.6495
34;21;8.2708
35;21;8.4382
36;21;8.251
37;21;8.1082
38;21;8.6154
39;21;7.9576
40;21;9.573
41;21;9.3781
42;21;7.4038
43;21;7.4523
44;21;8.1669
45;21;7.1182
46;21;6.9925
47;21;7.0895
48;21;7.3962
49;21;7.1345
50;21;8.4455
51;21;8.7057
52;21;8.5274
53;21;8.9057
54;21;8.4224
55;21;8.5959
56;21;8.6825
57;21;8.9444
58;21;8.9134
59;21;7.4897
60;21;8.9938
61;21;8.8573
62;21;9.0581
63;21;8.9215
64;21;8.3886
65;21;8.6977
66;21;10.343
67;21;8.9072
68;21;8.6141
69;21;8.5878
70;21;6.4568
71;21;8.8152
72;21;8.5459
73;21;8.5554
74;21;8.8453
75;21;9.0315
76;21;9.1453
77;21;9.1034
78;21;8.8228
79;21;8.8942
80;21;7.4609
23;22;6.9408
24;22;7.0102
25;22;6.7811
26;22;7.7624
27;22;8.774
28;22;8.7827
29;22;8.7826
30;22;7.9422
31;22;8.7371
32;22;8.4887
33;22;8.5941
34;22;8.3858
35;22;8.4446
36;22;8.412
37;22;8.0574
38;22;8.5106
39;22;7.9919
40;22;9.5356
41;22;9.3526
42;22;7.6349
43;22;7.5401
44;22;8.3144
45;22;7.1573
46;22;7.148
47;22;7.2302
48;22;7.19
49;22;6.9112
50;22;8.556
51;22;8.7974
52;22;8.4179
53;22;8.8908
54;22;8.2893
55;22;8.5735
56;22;8.6746
57;22;8.9381
58;22;8.8148
59;22;7.616
60;22;8.8607
61;22;8.8571
62;22;9.0325
63;22;8.8698
64;22;8.0063
65;22;8.474
66;22;10.229
67;22;8.862
68;22;8.6377
69;22;8.5205
70;22;6.4433
71;22;8.7504
72;22;8.5059
73;22;8.3863
74;22;8.723
75;22;8.9742
76;22;8.9296
77;22;8.9438
78;22;8.7643
79;22;8.9724
80;22;7.7104
24;23;2.7625
25;23;4.093
26;23;8.0985
27;23;8.6709
28;23;8.6696
29;23;8.7855
30;23;8.3192
31;23;8.8608
32;23;8.7542
33;23;8.6418
34;23;8.2818
35;23;8.6514
36;23;8.5252
37;23;8.4495
38;23;8.738
39;23;8.3414
40;23;9.6523
41;23;9.5205
42;23;7.9691
43;23;7.8339
44;23;8.5849
45;23;7.463
46;23;7.7051
47;23;7.6257
48;23;7.7949
49;23;7.5215
50;23;8.4334
51;23;8.8685
52;23;8.6035
53;23;8.9582
54;23;8.4853
55;23;8.6918
56;23;8.8099
57;23;8.6068
58;23;9.1272
59;23;7.7698
60;23;8.7748
61;23;8.923
62;23;8.8554
63;23;9.1044
64;23;8.4167
65;23;8.5585
66;23;10.444
67;23;8.9217
68;23;8.9325
69;23;8.5226
70;23;5.8326
71;23;8.8228
72;23;8.7041
73;23;8.5979
74;23;8.6855
75;23;8.9774
76;23;8.9425
77;23;9.3225
78;23;8.9
79;23;8.5921
80;23;7.8449
25;24;4.4231
26;24;7.8978
27;24;8.6235
28;24;8.6332
29;24;8.6939
30;24;8.2611
31;24;8.9324
32;24;8.673
33;24;8.4789
34;24;8.2202
35;24;8.5757
36;24;8.4451
37;24;8.4498
38;24;8.7186
39;24;8.2903
40;24;9.6776
41;24;9.4989
42;24;7.9335
43;24;7.8539
